"GeneID","GSM4681806","GSM4681807","GSM4681808","GSM4681809","GSM4681810","GSM4681811","GSM4681812","GSM4681813","GSM4681814","GSM4681815","GSM4681816","GSM4681817","GSM4681818","GSM4681820"
100847000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100422823,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369410,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220382,0,0,0,1,0,0,0,0,0,0,0,0,0,0
105369413,0,0,0,0,0,0,1,0,1,3,0,1,3,0
5547,1398,792,389,97,450,708,337,246,313,482,354,1494,930,1596
220042,39,9,4,0,1,1,0,4,1,13,6,49,14,63
27314,222,100,3,4,32,341,156,126,438,311,208,272,51,304
100379250,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100506233,9,4,2,2,2,2,3,16,4,6,6,72,20,33
51585,1514,740,52,45,200,756,472,335,672,669,1367,1157,539,1141
100506282,96,37,0,1,11,68,44,24,42,52,115,84,68,111
106736475,41,11,0,0,2,15,5,11,8,19,30,43,25,27
338699,82,42,5,3,20,221,102,29,94,82,82,116,31,107
60492,177,39,1,2,13,150,73,49,92,138,97,379,144,367
105369420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,4,3,2,0,0,1,5,1,4,3,1,7,2,9
107984425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55863,166,17,17,1,14,107,42,57,63,125,117,401,130,367
84233,90,36,15,10,18,116,56,69,96,118,111,172,83,106
58487,615,202,24,23,82,428,252,122,295,408,267,820,205,580
220388,1,0,0,0,0,0,0,0,0,0,1,0,0,0
54843,292,109,2,2,50,86,94,54,78,88,332,310,97,322
220047,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8301,5503,2191,225,87,844,2108,1853,676,2143,1518,3972,4652,2278,5218
107984426,0,0,0,0,0,0,0,0,2,0,0,4,0,0
8726,160,51,8,1,30,187,102,51,131,139,121,316,90,281
102465452,2,0,0,0,0,0,1,0,2,2,1,1,0,0
51501,167,78,136,53,53,91,27,60,35,94,60,262,126,209
105369421,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60494,1,0,0,0,0,0,0,0,0,5,2,0,1,3
10873,20,12,5,0,4,32,13,10,16,24,12,12,5,5
107984427,2,1,0,0,0,2,2,0,3,5,2,0,0,1
102724775,0,2,0,0,0,0,0,0,0,0,0,0,0,3
11098,785,166,96,62,152,46,73,59,49,71,69,423,141,402
8587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112268086,4,3,0,0,0,0,1,1,0,0,1,1,0,3
107984429,0,5,0,0,0,0,0,0,0,0,0,0,0,0
107984428,0,0,0,0,0,1,0,0,0,1,0,0,0,0
8322,15,6,0,0,0,5,2,2,2,2,0,13,7,8
100506368,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105369422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65084,128,37,1,4,8,77,49,16,46,106,46,134,48,132
107984361,0,0,0,0,0,0,0,1,0,0,0,0,0,0
105369423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23682,25,0,2,0,4,6,1,3,4,3,1,12,4,9
100423040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,1800,1082,343,101,489,767,710,373,678,993,1338,3158,1036,2991
101929174,8,1,0,0,0,4,1,2,4,9,0,22,8,15
2915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100873989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642446,3,2,0,0,0,3,0,0,0,0,0,14,9,17
399939,2,0,0,0,0,0,0,0,0,0,0,4,7,3
729384,2,0,0,0,0,0,0,0,0,0,0,4,7,6
120146,2,0,0,0,0,0,0,0,0,0,0,1,1,3
399940,7,4,1,0,3,1,0,1,0,1,0,9,29,9
642569,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10003,31,8,2,0,3,8,8,4,5,5,5,24,8,22
26973,127,40,1,1,25,101,97,39,165,231,263,318,98,257
101929222,0,0,0,0,0,0,0,0,1,0,0,1,0,2
100616186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100302228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120103,189,67,5,3,30,143,103,48,191,175,377,220,77,199
112268080,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159989,1,0,0,0,0,0,0,0,1,0,0,1,0,0
56935,158,100,181,56,56,29,49,28,17,61,94,361,185,285
85459,182,58,4,2,33,137,104,47,160,142,231,253,112,240
619383,7,2,0,4,2,20,4,3,7,10,12,4,1,2
79101,520,103,6,8,42,544,253,193,602,537,1244,602,300,585
684959,2,0,0,0,0,0,1,1,0,0,2,6,3,5
692063,6,0,0,0,1,2,0,0,1,11,3,21,7,12
692075,3,0,0,0,0,1,0,0,0,2,1,0,1,3
677792,2,0,0,0,0,1,0,0,0,0,3,2,4,2
654320,9,0,0,2,2,8,3,1,8,9,10,6,3,10
692072,4,1,0,1,1,1,1,0,2,2,2,2,1,1
677805,2,0,0,0,3,3,0,0,1,0,2,4,1,5
100302240,0,0,0,0,0,0,1,0,0,0,0,0,0,0
677822,10,5,1,0,2,10,5,4,10,8,18,24,10,10
28970,259,74,15,1,24,61,30,36,25,91,45,362,160,379
9440,196,62,3,2,18,210,123,54,161,215,232,535,156,441
387804,0,0,0,0,0,0,0,0,0,0,0,0,0,1
341208,1,2,0,0,0,0,0,0,0,1,0,2,1,6
24145,167,103,10,5,46,98,54,81,88,192,54,307,145,383
105369435,0,3,0,0,0,0,0,0,0,0,0,0,5,1
390243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10888,5,0,0,0,0,0,0,0,0,0,1,3,0,0
4361,257,90,5,0,65,99,61,55,111,150,130,430,134,417
100302275,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54851,310,43,2,2,14,216,169,66,189,236,264,373,97,343
643037,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2526,275,138,51,16,45,562,812,386,491,495,692,175,96,221
105369438,64,37,19,5,16,154,201,98,126,100,172,39,26,39
143689,57,7,4,0,7,59,96,17,61,46,432,40,27,71
105369436,2,3,0,0,3,0,6,0,3,3,2,6,1,8
154810,12,8,2,3,12,10,4,5,10,3,5,28,7,30
107984376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51503,411,78,23,6,27,629,341,161,334,405,520,580,280,589
55693,3,0,0,0,0,0,1,0,2,0,0,7,0,8
390245,0,0,1,0,1,0,0,0,0,0,0,3,0,0
107984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10929,769,295,120,47,188,584,309,223,532,533,498,1123,383,972
23052,156,119,20,5,89,106,75,54,95,109,63,425,136,613
101929295,7,5,4,0,6,15,24,6,8,5,6,9,7,7
143686,1193,546,195,76,288,706,1793,576,2396,1522,815,1544,561,1765
100129203,10,2,1,0,1,14,4,2,4,10,6,34,15,33
105369439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369440,3,1,0,0,0,1,0,0,0,5,0,3,0,0
105369441,1,0,0,0,0,3,0,5,1,1,0,5,2,5
107984377,0,0,0,0,0,0,0,4,0,0,1,0,0,1
143684,390,121,5,0,45,378,279,145,473,420,465,346,151,327
9702,486,98,0,6,29,276,246,95,347,400,569,649,193,730
8898,104,50,2,1,17,86,48,26,88,98,84,212,58,233
84441,481,431,11,12,136,252,130,74,155,279,155,430,227,474
100422991,13,13,3,1,3,10,6,3,4,12,6,10,1,4
79780,280,87,6,3,33,160,99,64,171,177,212,484,143,488
8690,35,13,0,0,2,5,7,8,8,10,8,184,47,161
100874053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369450,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369454,0,0,0,0,1,0,0,0,0,0,1,0,0,0
105369455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984430,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100128386,0,0,0,0,0,0,0,0,0,1,0,2,0,0
143872,10,5,2,0,0,4,0,0,4,8,0,17,2,29
105369457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109616988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101054525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7225,2,1,0,0,1,1,2,0,1,3,0,9,2,7
100500823,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57562,35,10,0,0,4,15,8,6,27,15,4,46,8,37
85016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10413,1,0,0,0,0,0,1,0,0,0,0,2,0,3
105369460,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,1051,306,10,12,141,1287,956,373,1411,1835,1484,2685,548,2585
329,496,182,30,22,76,561,377,247,553,748,788,939,472,932
114908,5475,1257,151,38,408,2898,2501,1208,4759,5923,4938,5721,2311,5652
101928424,6,2,0,0,1,1,6,1,15,2,8,16,5,5
102723838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4316,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4317,15,38,1,0,8,20,31,15,48,55,5,50,21,55
4319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100288077,0,1,0,0,0,0,2,0,0,0,0,0,2,0
4312,1,3,0,0,0,3,2,2,0,4,0,0,7,2
4314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84259,196,89,29,8,37,141,132,66,171,160,164,228,96,199
79659,26,17,0,0,7,5,8,7,8,10,4,45,8,30
105369463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102723862,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100616457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369464,0,0,0,0,0,0,1,0,0,1,0,2,0,0
80310,118,52,1,0,4,10,14,7,16,43,16,164,54,179
414301,1,0,0,0,0,0,0,0,0,0,0,0,0,0
102723879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102723895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984380,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100506742,0,0,0,0,0,0,0,0,0,0,0,2,1,1
643733,67,14,13,10,10,119,38,36,40,57,43,117,58,72
837,2897,632,265,27,270,1161,661,592,646,852,1384,2395,1915,2464
838,247,78,20,0,18,25,14,11,1,22,7,55,52,62
834,2666,598,194,15,165,687,445,400,305,661,485,2832,1803,2696
114769,1412,411,397,43,173,721,339,332,222,428,435,1375,1081,1037
107984381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440067,11,4,0,0,1,9,0,1,5,0,1,26,5,17
440068,153,35,55,5,15,59,24,34,20,63,30,130,111,108
59082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369469,3,1,0,0,0,0,3,2,2,3,12,3,0,0
105369468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2893,2,0,0,0,0,0,0,0,0,0,0,0,1,0
84437,70,21,1,2,8,20,26,9,35,26,56,192,56,189
143879,34,4,6,1,4,21,13,15,15,22,49,149,28,89
60496,152,39,3,4,18,159,83,44,123,137,244,472,175,493
105369473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2977,0,0,0,0,0,0,0,0,0,3,1,0,0,0
112268081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369477,30,20,0,0,2,11,7,2,2,14,11,24,20,50
143884,115,34,0,1,11,104,68,39,86,80,142,275,112,356
91801,57,26,0,0,13,33,45,11,37,36,22,176,34,210
55531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112267904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54733,66,26,1,0,8,63,19,13,64,88,40,94,40,75
54734,5,5,0,0,2,7,0,2,1,16,6,13,5,24
8065,266,116,17,18,33,368,182,96,265,320,254,475,108,485
38,144,27,8,2,34,77,25,52,36,63,67,298,155,317
4863,270,92,0,2,29,115,137,35,255,185,303,511,138,549
472,2003,1016,27,42,374,466,412,259,487,945,382,2992,876,2982
160140,54,19,0,2,6,16,18,4,10,18,8,48,6,67
143888,72,31,1,1,12,69,32,20,39,91,43,209,45,209
112267909,0,0,0,0,0,2,0,1,0,0,0,1,0,0
23086,9,0,3,0,2,5,2,2,2,0,6,22,0,30
101928561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,121,33,2,1,22,66,25,23,60,60,47,194,79,235
399947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369482,0,1,0,0,0,3,0,0,1,0,1,1,1,0
105369483,0,0,0,3,0,2,0,0,0,0,1,2,4,0
107984384,2,4,15,6,4,5,4,3,4,1,2,7,13,12
105369484,1,0,0,0,0,0,1,3,0,0,3,1,0,0
85463,6,5,1,0,1,9,10,2,2,17,43,14,10,19
5962,127,46,1,1,10,139,77,40,161,159,202,300,52,312
105369486,0,0,0,0,0,3,0,0,0,0,0,1,0,3
107984385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,211,78,48,28,58,345,154,106,254,261,269,361,139,289
105369487,2,0,0,0,3,0,1,0,0,1,2,3,2,0
57569,4,0,0,0,1,1,0,2,0,0,2,2,0,11
105369488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102723966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399948,5,0,0,0,0,0,1,0,3,2,0,0,0,3
120376,2,0,0,0,0,0,0,0,0,0,0,1,0,0
105369491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100616330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5450,362,282,70,60,106,179,53,56,188,165,94,582,137,492
54766,0,0,0,0,0,0,0,1,0,0,0,0,0,2
100132078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143903,13,2,3,1,2,9,10,2,11,8,9,8,0,10
23235,245,185,14,6,127,91,72,52,107,92,206,251,87,253
5519,148,89,6,4,37,123,56,52,96,148,93,277,107,257
79796,72,39,8,3,16,59,34,19,86,83,78,133,46,131
91893,35,6,4,4,9,17,10,12,21,15,6,66,30,67
64776,60,19,6,2,9,70,28,26,35,44,61,85,37,62
1410,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100528019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91894,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85458,21,10,2,0,0,4,1,3,0,2,0,39,2,30
1737,106,48,1,0,18,72,57,23,73,133,146,228,62,249
120379,34,8,0,0,3,22,14,7,21,30,33,77,19,73
55216,232,41,5,3,24,146,124,46,158,154,219,383,106,358
26521,173,148,251,100,78,130,50,67,57,108,84,414,198,309
6392,806,260,133,31,141,513,269,152,330,356,557,1153,417,964
3606,93,23,11,0,15,73,34,23,66,53,69,118,53,104
107987164,0,2,0,0,0,0,0,0,0,0,0,0,0,0
56158,9,2,0,0,2,1,2,1,7,0,11,1,0,0
83875,9,4,3,0,1,6,1,1,1,1,0,2,5,1
5805,58,18,14,5,20,123,59,60,72,85,132,59,40,53
349633,0,1,0,0,0,0,0,0,0,1,0,1,0,2
100132686,0,2,0,0,0,0,0,0,0,0,0,4,0,2
283140,10,1,0,0,1,3,1,1,1,4,2,12,3,3
107984388,0,1,0,0,0,2,0,0,0,0,0,0,0,1
107984387,25,10,0,0,7,8,6,3,8,11,10,24,9,18
107984389,0,0,0,0,0,1,0,1,1,0,0,0,0,0
101928823,0,0,0,0,0,0,0,0,0,0,0,2,0,0
387810,0,0,0,0,0,0,0,0,0,0,0,3,0,4
105369496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928847,1,1,0,0,1,1,0,1,0,2,1,4,1,1
4684,108,72,10,3,66,41,32,21,37,29,18,228,66,231
100288346,6,5,0,0,1,0,2,0,1,3,4,13,6,13
54970,90,46,1,1,16,76,31,29,42,57,51,166,60,143
255239,10,9,0,0,2,3,5,9,4,5,5,5,1,2
1813,0,0,0,0,0,0,3,0,0,0,0,0,0,2
100422855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984390,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80975,2,1,1,2,9,3,3,2,3,4,3,3,0,3
9183,51,24,2,0,10,19,16,16,20,20,83,193,58,200
644672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57646,272,97,6,6,49,152,72,54,140,161,166,551,171,569
9177,2,0,0,0,1,0,0,0,0,0,0,5,1,4
3359,6,4,1,2,2,0,4,2,8,4,2,2,0,1
7704,271,424,27,18,126,136,174,30,415,137,151,188,80,198
101928875,0,0,0,0,0,0,1,0,1,0,0,0,0,4
4837,2,0,0,0,0,1,0,0,2,2,0,2,0,0
101928940,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54494,60,39,64,27,39,73,29,57,26,63,41,138,49,103
10179,410,94,17,0,34,598,357,215,493,396,654,448,266,450
25996,109,33,29,19,40,110,67,65,67,83,75,237,68,179
120406,0,0,0,0,0,0,0,0,0,0,0,1,0,0
120400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54827,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105369504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23705,57,13,1,0,3,6,8,4,10,18,11,43,8,39
105369509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283143,2,0,0,0,0,1,1,1,0,0,0,2,1,5
107987165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102724165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112268082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107987166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84811,90,37,7,1,26,158,64,39,60,88,138,365,92,303
8882,314,136,67,14,103,519,312,184,482,532,399,517,230,518
116519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,4,2,1,0,3,13,7,4,1,4,3,3,2,5
104326055,1,0,1,0,0,0,6,2,2,0,2,1,2,0
23387,1022,841,79,39,385,882,592,157,1059,531,1781,974,489,975
5049,892,353,64,7,151,840,563,223,586,643,631,1091,467,1091
51092,549,580,663,340,324,297,179,170,268,453,241,1171,293,1097
100652768,117,113,87,49,59,94,42,40,61,108,54,278,88,208
6876,310,186,98,87,87,226,114,113,163,249,215,482,226,426
9159,948,567,366,249,400,591,349,192,559,662,477,1166,443,1029
257160,133,72,4,5,41,103,64,41,85,113,126,205,86,185
23621,76,46,8,4,23,34,29,23,34,50,26,152,55,148
100379571,8,2,1,1,1,1,0,0,2,4,1,18,2,16
22897,290,166,27,17,102,169,59,85,117,200,106,345,161,312
57453,3,1,1,0,0,1,0,3,9,2,0,5,0,2
105369515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984394,0,0,1,0,0,0,0,0,0,1,0,1,0,0
486,3,5,3,1,0,21,5,1,8,9,8,8,5,11
100533181,20,25,25,9,3,39,10,5,18,27,8,22,7,27
53826,108,114,132,40,27,106,38,33,62,72,37,70,31,88
84000,20,18,3,4,5,17,4,7,19,17,15,37,17,27
3587,2696,2063,1311,630,1085,2530,1630,709,2476,2404,3096,3328,1095,3036
100526771,849,546,326,172,302,877,492,290,748,757,1273,1113,478,982
56649,0,0,8,0,4,0,0,0,0,0,0,0,0,0
105369517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6330,5,3,0,1,0,0,0,0,4,1,2,0,1,4
6327,0,0,0,0,0,1,2,0,0,0,0,0,0,0
120425,7614,3837,2305,648,1589,1441,846,1508,481,1232,844,7205,6529,6757
196264,672,202,66,12,90,348,296,79,303,232,522,757,529,714
10205,53,23,19,0,7,24,3,10,11,17,47,81,33,111
916,2962,2359,1505,1176,2151,2656,1211,1333,1537,2334,1545,4177,3123,4129
915,1003,726,680,523,647,1229,490,656,542,773,1043,1635,1108,1395
917,262,102,11,9,42,135,81,101,105,132,186,630,206,636
9354,632,297,13,2,96,385,338,130,468,415,496,763,300,765
100131626,16,14,1,1,2,4,5,2,14,9,9,18,8,15
10632,1369,1016,1253,776,669,2497,1032,673,1130,1080,1123,1677,897,1286
4297,766,703,45,23,437,850,633,218,1063,797,782,896,319,1042
101929089,27,29,2,1,7,19,4,2,17,16,10,18,5,38
143941,3,3,0,1,1,4,0,0,1,0,1,0,0,1
84866,66,31,23,18,31,61,17,17,35,22,20,83,32,57
56912,45,20,0,0,9,27,15,13,21,23,12,74,30,72
372,973,407,24,12,158,776,814,217,1090,866,2111,1621,632,1925
23187,7,2,2,1,2,7,5,3,7,4,3,3,0,4
102466719,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11181,1,1,0,0,0,1,0,0,1,0,2,1,0,0
